zgbh,rq,bcbh
36580     ,2017/8/28 0:00:00,108
37216     ,2017/8/28 0:00:00,108
46920K    ,2017/8/28 0:00:00,108
49640     ,2017/8/28 0:00:00,108
52932     ,2017/8/28 0:00:00,108
55016     ,2017/8/28 0:00:00,108
59565     ,2017/8/28 0:00:00,108
787227    ,2017/8/28 0:00:00,108
827971    ,2017/8/28 0:00:00,108
840842    ,2017/8/28 0:00:00,108
842185    ,2017/8/28 0:00:00,108
846671    ,2017/8/28 0:00:00,317
850900    ,2017/8/28 0:00:00,317
853561    ,2017/8/28 0:00:00,108
855842    ,2017/8/28 0:00:00,317
856730    ,2017/8/28 0:00:00,317
861417    ,2017/8/28 0:00:00,317
866602    ,2017/8/28 0:00:00,317
867411    ,2017/8/28 0:00:00,108
870374    ,2017/8/28 0:00:00,108
878766    ,2017/8/28 0:00:00,317
879921    ,2017/8/28 0:00:00,108
883764    ,2017/8/28 0:00:00,108
884868    ,2017/8/28 0:00:00,108
899719    ,2017/8/28 0:00:00,108
903102    ,2017/8/28 0:00:00,108
F0296     ,2017/8/28 0:00:00,108
K0626     ,2017/8/28 0:00:00,108
49967     ,2017/8/28 0:00:00,108
W0989     ,2017/8/28 0:00:00,108
869044    ,2017/8/28 0:00:00,108
890326    ,2017/8/28 0:00:00,108
1318746   ,2017/8/28 0:00:00,108
1318756   ,2017/8/28 0:00:00,108
1318774   ,2017/8/28 0:00:00,108
1318776   ,2017/8/28 0:00:00,108
1318788   ,2017/8/28 0:00:00,108
1318790   ,2017/8/28 0:00:00,108
1318808   ,2017/8/28 0:00:00,108
1318811   ,2017/8/28 0:00:00,108
1318827   ,2017/8/28 0:00:00,108
1318830   ,2017/8/28 0:00:00,108
1318832   ,2017/8/28 0:00:00,108
1329571   ,2017/8/28 0:00:00,108
773805    ,2017/8/28 0:00:00,108
865043    ,2017/8/28 0:00:00,108
869821    ,2017/8/28 0:00:00,108
875426    ,2017/8/28 0:00:00,108
886440    ,2017/8/28 0:00:00,108
1281587   ,2017/8/28 0:00:00,108
1283534   ,2017/8/28 0:00:00,108
1303673   ,2017/8/28 0:00:00,108
1303685   ,2017/8/28 0:00:00,108
1322166   ,2017/8/28 0:00:00,108
1325668   ,2017/8/28 0:00:00,108
1318190   ,2017/8/28 0:00:00,108
1318460   ,2017/8/28 0:00:00,108
1318484   ,2017/8/28 0:00:00,108
1318721   ,2017/8/28 0:00:00,108
1318735   ,2017/8/28 0:00:00,108
1318737   ,2017/8/28 0:00:00,108
864987    ,2017/8/28 0:00:00,108
1318040   ,2017/8/28 0:00:00,108
1318096   ,2017/8/28 0:00:00,108
1318404   ,2017/8/28 0:00:00,108
1325014   ,2017/8/28 0:00:00,108
1325017   ,2017/8/28 0:00:00,108
1326786   ,2017/8/28 0:00:00,108
792779    ,2017/8/28 0:00:00,108
798665    ,2017/8/28 0:00:00,108
821403    ,2017/8/28 0:00:00,108
866988    ,2017/8/28 0:00:00,108
887464    ,2017/8/28 0:00:00,108
891890    ,2017/8/28 0:00:00,108
895467    ,2017/8/28 0:00:00,108
903739    ,2017/8/28 0:00:00,108
1301663   ,2017/8/28 0:00:00,108
1303058   ,2017/8/28 0:00:00,108
1303515   ,2017/8/28 0:00:00,108
1307417   ,2017/8/28 0:00:00,108
1325347   ,2017/8/28 0:00:00,108
38858     ,2017/8/28 0:00:00,108
779246    ,2017/8/28 0:00:00,108
867727    ,2017/8/28 0:00:00,108
1304378   ,2017/8/28 0:00:00,108
1322229   ,2017/8/28 0:00:00,108
869567    ,2017/8/28 0:00:00,108
880888    ,2017/8/28 0:00:00,108
895901    ,2017/8/28 0:00:00,108
1281648   ,2017/8/28 0:00:00,108
1319946   ,2017/8/28 0:00:00,108
1331142   ,2017/8/28 0:00:00,312
1331146   ,2017/8/28 0:00:00,312
1331149   ,2017/8/28 0:00:00,106
1331151   ,2017/8/28 0:00:00,106
1331169   ,2017/8/28 0:00:00,312
1331199   ,2017/8/28 0:00:00,106
1331232   ,2017/8/28 0:00:00,113
1331246   ,2017/8/28 0:00:00,106
1331263   ,2017/8/28 0:00:00,106
1331282   ,2017/8/28 0:00:00,113
1331320   ,2017/8/28 0:00:00,312
1331370   ,2017/8/28 0:00:00,113
YG4092    ,2017/8/28 0:00:00,108
YG4103    ,2017/8/28 0:00:00,108
YG4120    ,2017/8/28 0:00:00,108
YG4127    ,2017/8/28 0:00:00,108
YG4150    ,2017/8/28 0:00:00,108
YG4155    ,2017/8/28 0:00:00,108
YG4168    ,2017/8/28 0:00:00,108
YG4169    ,2017/8/28 0:00:00,108
YG4171    ,2017/8/28 0:00:00,108
YG4176    ,2017/8/28 0:00:00,108
YG4197    ,2017/8/28 0:00:00,108
YG5299    ,2017/8/28 0:00:00,108
YG5330    ,2017/8/28 0:00:00,108
YG5331    ,2017/8/28 0:00:00,108
YG5346    ,2017/8/28 0:00:00,108
YG5350    ,2017/8/28 0:00:00,108
59652     ,2017/8/28 0:00:00,115
897316    ,2017/8/28 0:00:00,115
897410    ,2017/8/28 0:00:00,115
890778    ,2017/8/28 0:00:00,115
02328     ,2017/8/28 0:00:00,113
54160     ,2017/8/28 0:00:00,113
756640    ,2017/8/28 0:00:00,113
813653    ,2017/8/28 0:00:00,113
843866    ,2017/8/28 0:00:00,113
843867    ,2017/8/28 0:00:00,113
844224    ,2017/8/28 0:00:00,113
845671    ,2017/8/28 0:00:00,113
846215    ,2017/8/28 0:00:00,113
846516    ,2017/8/28 0:00:00,113
855492    ,2017/8/28 0:00:00,113
858983    ,2017/8/28 0:00:00,113
864978    ,2017/8/28 0:00:00,113
870803    ,2017/8/28 0:00:00,113
877457    ,2017/8/28 0:00:00,113
891347    ,2017/8/28 0:00:00,113
892452    ,2017/8/28 0:00:00,113
896427    ,2017/8/28 0:00:00,113
899132    ,2017/8/28 0:00:00,113
899327    ,2017/8/28 0:00:00,113
903700    ,2017/8/28 0:00:00,113
1294348   ,2017/8/28 0:00:00,113
1302312   ,2017/8/28 0:00:00,113
1302322   ,2017/8/28 0:00:00,113
1302327   ,2017/8/28 0:00:00,113
1303525   ,2017/8/28 0:00:00,113
1303528   ,2017/8/28 0:00:00,113
1303586   ,2017/8/28 0:00:00,113
1305523   ,2017/8/28 0:00:00,113
1305532   ,2017/8/28 0:00:00,113
1305536   ,2017/8/28 0:00:00,113
1305537   ,2017/8/28 0:00:00,113
1305546   ,2017/8/28 0:00:00,113
1305612   ,2017/8/28 0:00:00,113
1305615   ,2017/8/28 0:00:00,113
1305618   ,2017/8/28 0:00:00,113
1305639   ,2017/8/28 0:00:00,113
1305796   ,2017/8/28 0:00:00,113
1305815   ,2017/8/28 0:00:00,113
1305984   ,2017/8/28 0:00:00,113
1306036   ,2017/8/28 0:00:00,113
1306059   ,2017/8/28 0:00:00,113
1306219   ,2017/8/28 0:00:00,113
1306232   ,2017/8/28 0:00:00,113
1306291   ,2017/8/28 0:00:00,113
1306356   ,2017/8/28 0:00:00,113
1306503   ,2017/8/28 0:00:00,113
1307136   ,2017/8/28 0:00:00,113
1307594   ,2017/8/28 0:00:00,113
1308895   ,2017/8/28 0:00:00,113
1312411   ,2017/8/28 0:00:00,113
1315186   ,2017/8/28 0:00:00,113
1317367   ,2017/8/28 0:00:00,113
1317936   ,2017/8/28 0:00:00,113
1318092   ,2017/8/28 0:00:00,113
1319587   ,2017/8/28 0:00:00,113
1319589   ,2017/8/28 0:00:00,113
1319590   ,2017/8/28 0:00:00,113
1319598   ,2017/8/28 0:00:00,113
1319712   ,2017/8/28 0:00:00,113
1321636   ,2017/8/28 0:00:00,113
1321995   ,2017/8/28 0:00:00,113
1322604   ,2017/8/28 0:00:00,113
1322680   ,2017/8/28 0:00:00,113
1322714   ,2017/8/28 0:00:00,113
1323294   ,2017/8/28 0:00:00,113
1325136   ,2017/8/28 0:00:00,113
1325414   ,2017/8/28 0:00:00,113
1325735   ,2017/8/28 0:00:00,113
1325794   ,2017/8/28 0:00:00,113
1325868   ,2017/8/28 0:00:00,113
1329754   ,2017/8/28 0:00:00,113
1329763   ,2017/8/28 0:00:00,113
763477    ,2017/8/28 0:00:00,320
824083    ,2017/8/28 0:00:00,320
846557    ,2017/8/28 0:00:00,113
869793    ,2017/8/28 0:00:00,320
875141    ,2017/8/28 0:00:00,320
890876    ,2017/8/28 0:00:00,320
890928    ,2017/8/28 0:00:00,320
1282097   ,2017/8/28 0:00:00,320
1302316   ,2017/8/28 0:00:00,320
1304359   ,2017/8/28 0:00:00,320
1304379   ,2017/8/28 0:00:00,320
1304439   ,2017/8/28 0:00:00,320
1305691   ,2017/8/28 0:00:00,320
1305702   ,2017/8/28 0:00:00,320
1305767   ,2017/8/28 0:00:00,320
1305793   ,2017/8/28 0:00:00,320
1305804   ,2017/8/28 0:00:00,320
1305846   ,2017/8/28 0:00:00,320
1306805   ,2017/8/28 0:00:00,320
1307283   ,2017/8/28 0:00:00,320
1307285   ,2017/8/28 0:00:00,320
1307289   ,2017/8/28 0:00:00,320
1307536   ,2017/8/28 0:00:00,320
1307705   ,2017/8/28 0:00:00,320
1308331   ,2017/8/28 0:00:00,320
1308897   ,2017/8/28 0:00:00,320
1315612   ,2017/8/28 0:00:00,320
1316715   ,2017/8/28 0:00:00,320
1316719   ,2017/8/28 0:00:00,320
1318146   ,2017/8/28 0:00:00,320
1322705   ,2017/8/28 0:00:00,320
1322788   ,2017/8/28 0:00:00,320
1322825   ,2017/8/28 0:00:00,320
1322831   ,2017/8/28 0:00:00,320
1325144   ,2017/8/28 0:00:00,320
1325679   ,2017/8/28 0:00:00,320
1325741   ,2017/8/28 0:00:00,320
1325799   ,2017/8/28 0:00:00,320
1325805   ,2017/8/28 0:00:00,320
1325813   ,2017/8/28 0:00:00,320
1325842   ,2017/8/28 0:00:00,320
1325863   ,2017/8/28 0:00:00,320
1325869   ,2017/8/28 0:00:00,320
1325905   ,2017/8/28 0:00:00,320
1326009   ,2017/8/28 0:00:00,320
1326205   ,2017/8/28 0:00:00,320
1329598   ,2017/8/28 0:00:00,320
1329758   ,2017/8/28 0:00:00,320
1331212   ,2017/8/26 0:00:00,305
1331154   ,2017/8/26 0:00:00,312
1331373   ,2017/8/26 0:00:00,305
1331251   ,2017/8/26 0:00:00,305
1331285   ,2017/8/26 0:00:00,305
1331315   ,2017/8/26 0:00:00,305
1331334   ,2017/8/26 0:00:00,305
1331306   ,2017/8/26 0:00:00,305
1331540   ,2017/8/26 0:00:00,113
1331544   ,2017/8/26 0:00:00,113
1331788   ,2017/8/26 0:00:00,312
1331825   ,2017/8/26 0:00:00,106
1331910   ,2017/8/26 0:00:00,113
1331787   ,2017/8/26 0:00:00,106
1331798   ,2017/8/26 0:00:00,106
1331904   ,2017/8/26 0:00:00,106
1331948   ,2017/8/26 0:00:00,106
1332006   ,2017/8/26 0:00:00,106
1331857   ,2017/8/26 0:00:00,312
1331978   ,2017/8/26 0:00:00,312
1331854   ,2017/8/26 0:00:00,305
1331811   ,2017/8/26 0:00:00,113
856927    ,2017/8/26 0:00:00,113
1332075   ,2017/8/26 0:00:00,113
1332026   ,2017/8/26 0:00:00,113
1332048   ,2017/8/26 0:00:00,113
1332114   ,2017/8/26 0:00:00,113
1332348   ,2017/8/26 0:00:00,320
1332350   ,2017/8/26 0:00:00,113
1332353   ,2017/8/26 0:00:00,113
1333099   ,2017/8/26 0:00:00,106
1333113   ,2017/8/26 0:00:00,106
1333147   ,2017/8/26 0:00:00,312
1333154   ,2017/8/26 0:00:00,108
1333158   ,2017/8/26 0:00:00,312
1333166   ,2017/8/26 0:00:00,106
1333213   ,2017/8/26 0:00:00,312
1333228   ,2017/8/26 0:00:00,108
1333237   ,2017/8/26 0:00:00,106
1333255   ,2017/8/26 0:00:00,106
1333260   ,2017/8/26 0:00:00,312
1333262   ,2017/8/26 0:00:00,108
1333302   ,2017/8/26 0:00:00,108
1333324   ,2017/8/26 0:00:00,106
1333329   ,2017/8/26 0:00:00,108
1333082   ,2017/8/26 0:00:00,305
1333090   ,2017/8/26 0:00:00,113
1333094   ,2017/8/26 0:00:00,113
1333108   ,2017/8/26 0:00:00,305
1333110   ,2017/8/26 0:00:00,113
1333133   ,2017/8/26 0:00:00,113
1333144   ,2017/8/26 0:00:00,305
1333155   ,2017/8/26 0:00:00,113
1333190   ,2017/8/26 0:00:00,113
1333204   ,2017/8/26 0:00:00,305
1333209   ,2017/8/26 0:00:00,305
1333225   ,2017/8/26 0:00:00,113
1333239   ,2017/8/26 0:00:00,113
1333264   ,2017/8/26 0:00:00,113
1333267   ,2017/8/26 0:00:00,113
1333268   ,2017/8/26 0:00:00,113
1333270   ,2017/8/26 0:00:00,113
1333277   ,2017/8/26 0:00:00,113
1333284   ,2017/8/26 0:00:00,113
1333285   ,2017/8/26 0:00:00,113
1333306   ,2017/8/26 0:00:00,113
1333308   ,2017/8/26 0:00:00,113
1333310   ,2017/8/26 0:00:00,113
1333314   ,2017/8/26 0:00:00,113
1333319   ,2017/8/26 0:00:00,305
1333320   ,2017/8/26 0:00:00,113
1333323   ,2017/8/26 0:00:00,113
1333327   ,2017/8/26 0:00:00,113
1333335   ,2017/8/26 0:00:00,113
1333047   ,2017/8/26 0:00:00,113
1333048   ,2017/8/26 0:00:00,113
YG5418    ,2017/8/26 0:00:00,317
1333362   ,2017/8/26 0:00:00,113
1333381   ,2017/8/26 0:00:00,108
1333468   ,2017/8/26 0:00:00,317
1333502   ,2017/8/26 0:00:00,317
1333391   ,2017/8/26 0:00:00,317
1333345   ,2017/8/26 0:00:00,108
1333356   ,2017/8/26 0:00:00,113
1333358   ,2017/8/26 0:00:00,106
1333376   ,2017/8/26 0:00:00,305
1333414   ,2017/8/26 0:00:00,106
1333425   ,2017/8/26 0:00:00,113
1333439   ,2017/8/26 0:00:00,113
1333446   ,2017/8/26 0:00:00,305
1333461   ,2017/8/26 0:00:00,305
1333463   ,2017/8/26 0:00:00,305
1333470   ,2017/8/26 0:00:00,305
1333472   ,2017/8/26 0:00:00,305
1333504   ,2017/8/26 0:00:00,312
1333505   ,2017/8/26 0:00:00,312
1333513   ,2017/8/26 0:00:00,312
1333519   ,2017/8/26 0:00:00,305
1333520   ,2017/8/26 0:00:00,312
1333522   ,2017/8/26 0:00:00,312
1333525   ,2017/8/26 0:00:00,305
1333556   ,2017/8/26 0:00:00,113
1333561   ,2017/8/26 0:00:00,113
1333566   ,2017/8/26 0:00:00,113
1333607   ,2017/8/26 0:00:00,113
1333622   ,2017/8/26 0:00:00,113
1333650   ,2017/8/26 0:00:00,113
1333654   ,2017/8/26 0:00:00,113
1333670   ,2017/8/26 0:00:00,113
1333680   ,2017/8/26 0:00:00,113
1333698   ,2017/8/26 0:00:00,113
1333703   ,2017/8/26 0:00:00,113
1333706   ,2017/8/26 0:00:00,113
1333719   ,2017/8/26 0:00:00,113
1333723   ,2017/8/26 0:00:00,113
1333726   ,2017/8/26 0:00:00,113
1333750   ,2017/8/26 0:00:00,108
1333757   ,2017/8/26 0:00:00,113
1333758   ,2017/8/26 0:00:00,113
1333764   ,2017/8/26 0:00:00,108
1333773   ,2017/8/26 0:00:00,108
1333776   ,2017/8/26 0:00:00,108
1333781   ,2017/8/26 0:00:00,108
1333789   ,2017/8/26 0:00:00,108
1333801   ,2017/8/26 0:00:00,108
1333816   ,2017/8/26 0:00:00,317
1333822   ,2017/8/26 0:00:00,108
1333831   ,2017/8/26 0:00:00,317
1333833   ,2017/8/26 0:00:00,317
1333836   ,2017/8/26 0:00:00,108
1333853   ,2017/8/26 0:00:00,108
1333861   ,2017/8/26 0:00:00,108
1333866   ,2017/8/26 0:00:00,317
1331327   ,2017/8/29 0:00:00,305
1331333   ,2017/8/29 0:00:00,305
1331133   ,2017/8/29 0:00:00,312
1331352   ,2017/8/29 0:00:00,305
1331212   ,2017/8/29 0:00:00,305
1331154   ,2017/8/29 0:00:00,312
1331373   ,2017/8/29 0:00:00,305
1331251   ,2017/8/29 0:00:00,305
1331285   ,2017/8/29 0:00:00,305
1331315   ,2017/8/29 0:00:00,305
1331334   ,2017/8/29 0:00:00,305
1331306   ,2017/8/29 0:00:00,305
1329489   ,2017/8/29 0:00:00,108
1329491   ,2017/8/29 0:00:00,108
1316065   ,2017/8/29 0:00:00,108
YG5356    ,2017/8/29 0:00:00,317
1331540   ,2017/8/29 0:00:00,113
1331544   ,2017/8/29 0:00:00,113
1331788   ,2017/8/29 0:00:00,312
1331825   ,2017/8/29 0:00:00,106
1331910   ,2017/8/29 0:00:00,113
1331787   ,2017/8/29 0:00:00,106
1331798   ,2017/8/29 0:00:00,106
1331904   ,2017/8/29 0:00:00,106
1331948   ,2017/8/29 0:00:00,106
1332006   ,2017/8/29 0:00:00,106
1331857   ,2017/8/29 0:00:00,312
1331978   ,2017/8/29 0:00:00,312
1331854   ,2017/8/29 0:00:00,305
1331811   ,2017/8/29 0:00:00,113
856927    ,2017/8/29 0:00:00,113
1332075   ,2017/8/29 0:00:00,113
1332026   ,2017/8/29 0:00:00,113
1332048   ,2017/8/29 0:00:00,113
1332114   ,2017/8/29 0:00:00,113
1332348   ,2017/8/29 0:00:00,320
1332350   ,2017/8/29 0:00:00,113
1332353   ,2017/8/29 0:00:00,113
1333099   ,2017/8/29 0:00:00,106
1333113   ,2017/8/29 0:00:00,106
1333147   ,2017/8/29 0:00:00,312
1333154   ,2017/8/29 0:00:00,108
1333158   ,2017/8/29 0:00:00,312
1333166   ,2017/8/29 0:00:00,106
1333213   ,2017/8/29 0:00:00,312
1333228   ,2017/8/29 0:00:00,108
1333237   ,2017/8/29 0:00:00,106
1333255   ,2017/8/29 0:00:00,106
1333260   ,2017/8/29 0:00:00,312
1333262   ,2017/8/29 0:00:00,108
1333302   ,2017/8/29 0:00:00,108
1333324   ,2017/8/29 0:00:00,106
1333329   ,2017/8/29 0:00:00,108
1333082   ,2017/8/29 0:00:00,305
1333090   ,2017/8/29 0:00:00,113
1333094   ,2017/8/29 0:00:00,113
1333108   ,2017/8/29 0:00:00,305
1333110   ,2017/8/29 0:00:00,113
1333133   ,2017/8/29 0:00:00,113
1333144   ,2017/8/29 0:00:00,305
1333155   ,2017/8/29 0:00:00,113
1333190   ,2017/8/29 0:00:00,113
1333204   ,2017/8/29 0:00:00,305
1333209   ,2017/8/29 0:00:00,305
1333225   ,2017/8/29 0:00:00,113
1333239   ,2017/8/29 0:00:00,113
1333264   ,2017/8/29 0:00:00,113
1333267   ,2017/8/29 0:00:00,113
1333268   ,2017/8/29 0:00:00,113
1333270   ,2017/8/29 0:00:00,113
1333277   ,2017/8/29 0:00:00,113
1333284   ,2017/8/29 0:00:00,113
1333285   ,2017/8/29 0:00:00,113
1333306   ,2017/8/29 0:00:00,113
1333308   ,2017/8/29 0:00:00,113
1333310   ,2017/8/29 0:00:00,113
1333314   ,2017/8/29 0:00:00,113
1333319   ,2017/8/29 0:00:00,305
1333320   ,2017/8/29 0:00:00,113
1333323   ,2017/8/29 0:00:00,113
1333327   ,2017/8/29 0:00:00,113
1333335   ,2017/8/29 0:00:00,113
1317621   ,2017/8/29 0:00:00,317
1333047   ,2017/8/29 0:00:00,113
1333048   ,2017/8/29 0:00:00,113
YG5418    ,2017/8/29 0:00:00,317
1333362   ,2017/8/29 0:00:00,113
1333381   ,2017/8/29 0:00:00,108
1333468   ,2017/8/29 0:00:00,317
1333502   ,2017/8/29 0:00:00,317
1333391   ,2017/8/29 0:00:00,317
1333345   ,2017/8/29 0:00:00,108
1333356   ,2017/8/29 0:00:00,113
1333358   ,2017/8/29 0:00:00,106
1333376   ,2017/8/29 0:00:00,305
1333414   ,2017/8/29 0:00:00,106
1333425   ,2017/8/29 0:00:00,113
1333439   ,2017/8/29 0:00:00,113
1333446   ,2017/8/29 0:00:00,305
1333461   ,2017/8/29 0:00:00,305
1333463   ,2017/8/29 0:00:00,305
1333470   ,2017/8/29 0:00:00,305
1333472   ,2017/8/29 0:00:00,305
1333504   ,2017/8/29 0:00:00,312
1333505   ,2017/8/29 0:00:00,312
1333513   ,2017/8/29 0:00:00,312
1333519   ,2017/8/29 0:00:00,305
1333520   ,2017/8/29 0:00:00,312
1333522   ,2017/8/29 0:00:00,312
1333525   ,2017/8/29 0:00:00,305
1333556   ,2017/8/29 0:00:00,113
1333561   ,2017/8/29 0:00:00,113
1333566   ,2017/8/29 0:00:00,113
1333607   ,2017/8/29 0:00:00,113
1333622   ,2017/8/29 0:00:00,113
1333650   ,2017/8/29 0:00:00,113
1333654   ,2017/8/29 0:00:00,113
1333670   ,2017/8/29 0:00:00,113
1333680   ,2017/8/29 0:00:00,113
1333698   ,2017/8/29 0:00:00,113
1333703   ,2017/8/29 0:00:00,113
1333706   ,2017/8/29 0:00:00,113
1333719   ,2017/8/29 0:00:00,113
1333723   ,2017/8/29 0:00:00,113
1333726   ,2017/8/29 0:00:00,113
1333750   ,2017/8/29 0:00:00,108
1333757   ,2017/8/29 0:00:00,113
1333758   ,2017/8/29 0:00:00,113
1333764   ,2017/8/29 0:00:00,108
1333773   ,2017/8/29 0:00:00,108
1333776   ,2017/8/29 0:00:00,108
1333781   ,2017/8/29 0:00:00,108
1333789   ,2017/8/29 0:00:00,108
1333801   ,2017/8/29 0:00:00,108
1333816   ,2017/8/29 0:00:00,317
1333822   ,2017/8/29 0:00:00,108
1333831   ,2017/8/29 0:00:00,317
1333833   ,2017/8/29 0:00:00,317
1333836   ,2017/8/29 0:00:00,108
1333853   ,2017/8/29 0:00:00,108
1333861   ,2017/8/29 0:00:00,108
1333866   ,2017/8/29 0:00:00,317
1333878   ,2017/8/29 0:00:00,108
1333902   ,2017/8/29 0:00:00,108
1333601   ,2017/8/29 0:00:00,108
1333932   ,2017/8/29 0:00:00,108
1333863   ,2017/8/29 0:00:00,305
YG5708    ,2017/8/29 0:00:00,305
1334006   ,2017/8/29 0:00:00,108
1334043   ,2017/8/29 0:00:00,108
1334053   ,2017/8/29 0:00:00,108
1334059   ,2017/8/29 0:00:00,108
1333973   ,2017/8/29 0:00:00,108
1333994   ,2017/8/29 0:00:00,108
1333996   ,2017/8/29 0:00:00,108
1333990   ,2017/8/29 0:00:00,113
1334093   ,2017/8/29 0:00:00,113
1334292   ,2017/8/29 0:00:00,305
1341050   ,2017/8/29 0:00:00,113
1334130   ,2017/8/29 0:00:00,305
1334117   ,2017/8/29 0:00:00,113
1334396   ,2017/8/29 0:00:00,113
1334555   ,2017/8/29 0:00:00,108
1334401   ,2017/8/29 0:00:00,305
1334413   ,2017/8/29 0:00:00,305
1334473   ,2017/8/29 0:00:00,113
1334389   ,2017/8/29 0:00:00,113
1334420   ,2017/8/29 0:00:00,113
1334546   ,2017/8/29 0:00:00,113
1334529   ,2017/8/29 0:00:00,113
1334600   ,2017/8/29 0:00:00,312
1334635   ,2017/8/29 0:00:00,320
1334638   ,2017/8/29 0:00:00,320
1334679   ,2017/8/29 0:00:00,113
1334575   ,2017/8/29 0:00:00,113
1334702   ,2017/8/29 0:00:00,108
1334768   ,2017/8/29 0:00:00,108
1334786   ,2017/8/29 0:00:00,108
1334799   ,2017/8/29 0:00:00,108
1334750   ,2017/8/29 0:00:00,108
1334686   ,2017/8/29 0:00:00,320
1334705   ,2017/8/29 0:00:00,320
1334721   ,2017/8/29 0:00:00,320
1334752   ,2017/8/29 0:00:00,113
1334704   ,2017/8/29 0:00:00,320
1334776   ,2017/8/29 0:00:00,113
1334783   ,2017/8/29 0:00:00,113
1334793   ,2017/8/29 0:00:00,113
1334827   ,2017/8/29 0:00:00,113
1334851   ,2017/8/29 0:00:00,113
1334945   ,2017/8/29 0:00:00,113
1334946   ,2017/8/29 0:00:00,113
1335103   ,2017/8/29 0:00:00,113
1335039   ,2017/8/29 0:00:00,113
1335061   ,2017/8/29 0:00:00,113
1335097   ,2017/8/29 0:00:00,113
1335116   ,2017/8/29 0:00:00,113
1335142   ,2017/8/29 0:00:00,113
1335178   ,2017/8/29 0:00:00,113
1335244   ,2017/8/29 0:00:00,113
1335260   ,2017/8/29 0:00:00,113
1335284   ,2017/8/29 0:00:00,305
1335230   ,2017/8/29 0:00:00,113
1335264   ,2017/8/29 0:00:00,305
1335268   ,2017/8/29 0:00:00,305
1335294   ,2017/8/29 0:00:00,113
1334507   ,2017/8/29 0:00:00,108
1335251   ,2017/8/29 0:00:00,113
1335265   ,2017/8/29 0:00:00,113
1335280   ,2017/8/29 0:00:00,113
1335287   ,2017/8/29 0:00:00,113
1333899   ,2017/8/29 0:00:00,113
1331850   ,2017/8/29 0:00:00,113
1333877   ,2017/8/29 0:00:00,113
1333931   ,2017/8/29 0:00:00,305
1333629   ,2017/8/29 0:00:00,305
1333813   ,2017/8/29 0:00:00,305
1333872   ,2017/8/29 0:00:00,305
1333920   ,2017/8/29 0:00:00,305
1335310   ,2017/8/29 0:00:00,305
1335308   ,2017/8/29 0:00:00,113
1335341   ,2017/8/29 0:00:00,113
1335386   ,2017/8/29 0:00:00,113
1335388   ,2017/8/29 0:00:00,320
1335351   ,2017/8/29 0:00:00,320
1335407   ,2017/8/29 0:00:00,113
1335424   ,2017/8/29 0:00:00,113
1335428   ,2017/8/29 0:00:00,113
1335454   ,2017/8/29 0:00:00,108
1335456   ,2017/8/29 0:00:00,320
1335462   ,2017/8/29 0:00:00,108
1335469   ,2017/8/29 0:00:00,113
1335471   ,2017/8/29 0:00:00,108
1335473   ,2017/8/29 0:00:00,113
1335460   ,2017/8/29 0:00:00,113
1331366   ,2017/8/26 0:00:00,305
1331324   ,2017/8/26 0:00:00,305
1331317   ,2017/8/26 0:00:00,305
1331157   ,2017/8/26 0:00:00,305
1331330   ,2017/8/26 0:00:00,305
1331308   ,2017/8/26 0:00:00,305
1331323   ,2017/8/26 0:00:00,305
1331327   ,2017/8/26 0:00:00,305
1331333   ,2017/8/26 0:00:00,305
1331133   ,2017/8/26 0:00:00,312
1331352   ,2017/8/26 0:00:00,305
1331540   ,2017/8/25 0:00:00,113
1331544   ,2017/8/25 0:00:00,113
1331788   ,2017/8/25 0:00:00,312
1331825   ,2017/8/25 0:00:00,106
1331910   ,2017/8/25 0:00:00,113
1331787   ,2017/8/25 0:00:00,106
1331798   ,2017/8/25 0:00:00,106
1331904   ,2017/8/25 0:00:00,106
1331948   ,2017/8/25 0:00:00,106
1332006   ,2017/8/25 0:00:00,106
1331857   ,2017/8/25 0:00:00,312
1331978   ,2017/8/25 0:00:00,312
1331854   ,2017/8/25 0:00:00,305
1331811   ,2017/8/25 0:00:00,113
856927    ,2017/8/25 0:00:00,113
1332075   ,2017/8/25 0:00:00,113
1332026   ,2017/8/25 0:00:00,113
1332048   ,2017/8/25 0:00:00,113
1332114   ,2017/8/25 0:00:00,113
1332348   ,2017/8/25 0:00:00,320
1332350   ,2017/8/25 0:00:00,113
1332353   ,2017/8/25 0:00:00,113
1333099   ,2017/8/25 0:00:00,106
1333113   ,2017/8/25 0:00:00,106
1333147   ,2017/8/25 0:00:00,312
1333154   ,2017/8/25 0:00:00,108
1333158   ,2017/8/25 0:00:00,312
1333166   ,2017/8/25 0:00:00,106
1333213   ,2017/8/25 0:00:00,312
1333228   ,2017/8/25 0:00:00,108
1333237   ,2017/8/25 0:00:00,106
1333255   ,2017/8/25 0:00:00,106
1333260   ,2017/8/25 0:00:00,312
1333262   ,2017/8/25 0:00:00,108
1333302   ,2017/8/25 0:00:00,108
1333324   ,2017/8/25 0:00:00,106
1333329   ,2017/8/25 0:00:00,108
1333082   ,2017/8/25 0:00:00,305
1333090   ,2017/8/25 0:00:00,113
1333094   ,2017/8/25 0:00:00,113
1333108   ,2017/8/25 0:00:00,305
1333110   ,2017/8/25 0:00:00,113
1333133   ,2017/8/25 0:00:00,113
1333144   ,2017/8/25 0:00:00,305
1333155   ,2017/8/25 0:00:00,113
1333190   ,2017/8/25 0:00:00,113
